draw,panel,level,value
1914,Overall Feedback,Partial,1.0643480264764298
1915,Overall Feedback,Partial,1.0317781467660394
1916,Overall Feedback,Partial,1.0378731525516962
1917,Overall Feedback,Partial,0.7759079112428763
1918,Overall Feedback,Partial,1.2041462289475036
1919,Overall Feedback,Partial,1.1261984445028232
1920,Overall Feedback,Partial,0.8574145165310547
1921,Overall Feedback,Partial,1.1604780250336049
1922,Overall Feedback,Partial,1.077067547374608
1923,Overall Feedback,Partial,0.9394322489433492
1924,Overall Feedback,Partial,0.6139419758858038
1925,Overall Feedback,Partial,0.9992734086682806
1926,Overall Feedback,Partial,1.1789536339246736
1927,Overall Feedback,Partial,1.1645792520475378
1928,Overall Feedback,Partial,1.2843175118977879
1929,Overall Feedback,Partial,0.7560518580437122
1930,Overall Feedback,Partial,1.086524088312073
1931,Overall Feedback,Partial,1.7356406247391416
1932,Overall Feedback,Partial,0.6387578509915297
1933,Overall Feedback,Partial,1.3790548743896915
1934,Overall Feedback,Partial,0.8091487202691758
1935,Overall Feedback,Partial,0.9870483556099878
1936,Overall Feedback,Partial,1.1858238937494177
1937,Overall Feedback,Partial,0.923748274600789
1938,Overall Feedback,Partial,1.0962961200933221
1939,Overall Feedback,Partial,1.1270446578379207
1940,Overall Feedback,Partial,0.7073576880398326
1941,Overall Feedback,Partial,1.401832898276232
1942,Overall Feedback,Partial,0.9253195578937911
1943,Overall Feedback,Partial,1.3236900822315438
1944,Overall Feedback,Partial,0.5681182163172936
1945,Overall Feedback,Partial,0.8797738286624263
1946,Overall Feedback,Partial,0.9742987302503275
1947,Overall Feedback,Partial,1.1482280942656833
1948,Overall Feedback,Partial,0.8454466319386853
1949,Overall Feedback,Partial,0.9696209787186907
1950,Overall Feedback,Partial,0.8011617587176039
1951,Overall Feedback,Partial,1.1960883626665535
1952,Overall Feedback,Partial,1.1145396001722188
1953,Overall Feedback,Partial,0.8165891148417885
1954,Overall Feedback,Partial,0.978344821942561
1955,Overall Feedback,Partial,0.7161016442845617
1956,Overall Feedback,Partial,1.1931559839124324
1957,Overall Feedback,Partial,0.7116543206185295
1958,Overall Feedback,Partial,0.7907219873554114
1959,Overall Feedback,Partial,1.0005270348502942
1960,Overall Feedback,Partial,1.1350722115435548
1961,Overall Feedback,Partial,1.4163808669375026
1962,Overall Feedback,Partial,1.0389406309177405
1963,Overall Feedback,Partial,1.1310152649381908
1964,Overall Feedback,Partial,0.9260164661449258
1965,Overall Feedback,Partial,1.122092499167699
1966,Overall Feedback,Partial,0.5019403047154488
1967,Overall Feedback,Partial,1.0038681288564688
1968,Overall Feedback,Partial,1.010275858173197
1969,Overall Feedback,Partial,1.1493693207154558
1970,Overall Feedback,Partial,0.701926034718907
1971,Overall Feedback,Partial,1.2060022202343434
1972,Overall Feedback,Partial,0.9641003919813831
1973,Overall Feedback,Partial,1.4792456821790965
1974,Overall Feedback,Partial,0.8444520655059669
1975,Overall Feedback,Partial,1.075346391258319
1976,Overall Feedback,Partial,0.8811901876098127
1977,Overall Feedback,Partial,1.2578539903905332
1978,Overall Feedback,Partial,1.0485875677237813
1979,Overall Feedback,Partial,1.01013818620494
1980,Overall Feedback,Partial,1.0527575092929284
1981,Overall Feedback,Partial,0.8844421474373342
1982,Overall Feedback,Partial,1.260426217535788
1983,Overall Feedback,Partial,1.3884648520651854
1984,Overall Feedback,Partial,1.4442124984142992
1985,Overall Feedback,Partial,1.4918058613425695
1986,Overall Feedback,Partial,1.4734267923178115
1987,Overall Feedback,Partial,0.8218843956183551
1988,Overall Feedback,Partial,0.9103847173654503
1989,Overall Feedback,Partial,1.1064137784091903
1990,Overall Feedback,Partial,1.1409030818037666
1991,Overall Feedback,Partial,1.3309178029622772
1992,Overall Feedback,Partial,1.1533380029589182
1993,Overall Feedback,Partial,0.875289723829253
1994,Overall Feedback,Partial,1.1717224984297683
1995,Overall Feedback,Partial,1.190229810896789
1996,Overall Feedback,Partial,0.7477333773696682
1997,Overall Feedback,Partial,0.914282045526311
1998,Overall Feedback,Partial,0.9808198429373592
1999,Overall Feedback,Partial,1.585789214923095
2000,Overall Feedback,Partial,1.0283638683655973
2001,Overall Feedback,Partial,1.1357873018927247
2002,Overall Feedback,Partial,1.074412600183714
2003,Overall Feedback,Partial,1.4371569098888979
2004,Overall Feedback,Partial,0.8952310579762511
2005,Overall Feedback,Partial,0.9261371247554419
2006,Overall Feedback,Partial,1.0729211553535554
2007,Overall Feedback,Partial,1.1582316629489533
2008,Overall Feedback,Partial,1.146823639507408
2009,Overall Feedback,Partial,1.1337210499956545
2010,Overall Feedback,Partial,1.2351028341005756
2011,Overall Feedback,Partial,1.280480692133043
2012,Overall Feedback,Partial,1.4811523838698286
2013,Overall Feedback,Partial,1.0581051486155106
2014,Overall Feedback,Partial,0.6248514456768627
2015,Overall Feedback,Partial,1.303487282716575
2016,Overall Feedback,Partial,0.8196264948125902
2017,Overall Feedback,Partial,0.9306048081162955
2018,Overall Feedback,Partial,1.2784168517701862
2019,Overall Feedback,Partial,1.1895878194984795
2020,Overall Feedback,Partial,0.9062426568180519
2021,Overall Feedback,Partial,1.4565113888096848
2022,Overall Feedback,Partial,1.417179086427408
2023,Overall Feedback,Partial,0.99790313578362
2024,Overall Feedback,Partial,1.1575905646414708
2025,Overall Feedback,Partial,1.3260281143717143
2026,Overall Feedback,Partial,0.8811841220413457
2027,Overall Feedback,Partial,1.1384243391997995
2028,Overall Feedback,Partial,0.5507739318504512
2029,Overall Feedback,Partial,1.215052850532443
2030,Overall Feedback,Partial,0.9945066521901458
2031,Overall Feedback,Partial,1.010935046565013
2032,Overall Feedback,Partial,1.1174538841098711
2033,Overall Feedback,Partial,1.093010489163884
2034,Overall Feedback,Partial,1.2406933276325802
2035,Overall Feedback,Partial,1.0832157533974895
2036,Overall Feedback,Partial,0.7929158605315754
2037,Overall Feedback,Partial,0.8765359552142791
2038,Overall Feedback,Partial,0.14527433313323013
2039,Overall Feedback,Partial,0.9724202741448816
2040,Overall Feedback,Partial,1.1964134358495637
2041,Overall Feedback,Partial,1.2453624145995454
2042,Overall Feedback,Partial,0.5258671678585627
2043,Overall Feedback,Partial,1.1726600986947484
2044,Overall Feedback,Partial,1.0665063951016238
2045,Overall Feedback,Partial,1.004595086957567
2046,Overall Feedback,Partial,1.0557817698609324
2047,Overall Feedback,Partial,1.0992415642957145
2048,Overall Feedback,Partial,0.8860715963383892
2049,Overall Feedback,Partial,1.3945356645110438
2050,Overall Feedback,Partial,1.1620092144333565
2051,Overall Feedback,Partial,0.9024257063576523
2052,Overall Feedback,Partial,1.2587964889413195
2053,Overall Feedback,Partial,1.2407392680603528
2054,Overall Feedback,Partial,0.958417474690413
2055,Overall Feedback,Partial,1.6453158496433091
2056,Overall Feedback,Partial,0.9800689819344781
2057,Overall Feedback,Partial,1.035349325973957
2058,Overall Feedback,Partial,1.0526716403693674
2059,Overall Feedback,Partial,0.958810648250807
2060,Overall Feedback,Partial,0.8467792891075702
2061,Overall Feedback,Partial,0.9998988388721964
2062,Overall Feedback,Partial,1.448558461409453
2063,Overall Feedback,Partial,1.1138646236053682
2064,Overall Feedback,Partial,1.2199898954175794
2065,Overall Feedback,Partial,1.1732848856571798
2066,Overall Feedback,Partial,0.9879530764650447
2067,Overall Feedback,Partial,1.1768897176094244
2068,Overall Feedback,Partial,1.0823354742784932
2069,Overall Feedback,Partial,1.1051994924684727
2070,Overall Feedback,Partial,0.5756981373686488
2071,Overall Feedback,Partial,0.9517632013954729
2072,Overall Feedback,Partial,1.1398781018684883
2073,Overall Feedback,Partial,1.1217039373322235
2074,Overall Feedback,Partial,1.111872965259582
2075,Overall Feedback,Partial,1.2086289035532636
2076,Overall Feedback,Partial,0.6572456381294755
2077,Overall Feedback,Partial,1.4006090349615403
2078,Overall Feedback,Partial,1.3172797347785399
2079,Overall Feedback,Partial,1.3990840735586898
2080,Overall Feedback,Partial,1.0325396550769728
2081,Overall Feedback,Partial,0.9764975828164968
2082,Overall Feedback,Partial,0.6204219296928609
2083,Overall Feedback,Partial,1.1816174738329495
2084,Overall Feedback,Partial,1.030465105252726
2085,Overall Feedback,Partial,1.1315794803710002
2086,Overall Feedback,Partial,1.1609744211104795
2087,Overall Feedback,Partial,1.0132358056087394
2088,Overall Feedback,Partial,0.7797430927820773
2089,Overall Feedback,Partial,0.9869735038899348
2090,Overall Feedback,Partial,1.1904618676907415
2091,Overall Feedback,Partial,1.287431506668367
2092,Overall Feedback,Partial,0.4632600954678523
2093,Overall Feedback,Partial,0.989440470082913
2094,Overall Feedback,Partial,1.0578252978095124
2095,Overall Feedback,Partial,1.0153393105421133
2096,Overall Feedback,Partial,1.0168204506492537
2097,Overall Feedback,Partial,1.136718266724247
2098,Overall Feedback,Partial,1.0521796476129415
2099,Overall Feedback,Partial,1.1181350617385508
2100,Overall Feedback,Partial,1.3413049108843382
2101,Overall Feedback,Partial,1.0924889042509398
2102,Overall Feedback,Partial,1.1086799207443396
2103,Overall Feedback,Partial,1.164772126234182
2104,Overall Feedback,Partial,1.1359478335305855
2105,Overall Feedback,Partial,1.3195873018802322
2106,Overall Feedback,Partial,1.0677819853973212
2107,Overall Feedback,Partial,1.1282829900763687
2108,Overall Feedback,Partial,0.9075009482043231
2109,Overall Feedback,Partial,0.950625789057267
2110,Overall Feedback,Partial,1.026099968514318
2111,Overall Feedback,Partial,1.2337754949082884
2112,Overall Feedback,Partial,1.1946580780189735
2113,Overall Feedback,Partial,1.2829743522854427
2114,Overall Feedback,Partial,0.9760853190525437
2115,Overall Feedback,Partial,1.0630626330607242
2116,Overall Feedback,Partial,1.2745269496654392
2117,Overall Feedback,Partial,1.4042811694292645
2118,Overall Feedback,Partial,0.7354006560715597
2119,Overall Feedback,Partial,1.0270291157672549
2120,Overall Feedback,Partial,1.1319051812563352
2121,Overall Feedback,Partial,0.9665520309838004
2122,Overall Feedback,Partial,0.5360467217970984
2123,Overall Feedback,Partial,1.0088356225085662
2124,Overall Feedback,Partial,0.9538445681199967
2125,Overall Feedback,Partial,0.9827744197208759
2126,Overall Feedback,Partial,1.3063497958658565
2127,Overall Feedback,Partial,1.1357215005426358
2128,Overall Feedback,Partial,0.5624092162117867
2129,Overall Feedback,Partial,1.0406112952817046
2130,Overall Feedback,Partial,0.7039774625338446
2131,Overall Feedback,Partial,1.0982790465424044
2132,Overall Feedback,Partial,1.2240563193392497
2133,Overall Feedback,Partial,1.3776805277630064
2134,Overall Feedback,Partial,1.1033195400071656
2135,Overall Feedback,Partial,1.0326848554940566
2136,Overall Feedback,Partial,0.6534127651660012
2137,Overall Feedback,Partial,0.9517801324535339
2138,Overall Feedback,Partial,1.063076620497048
2139,Overall Feedback,Partial,0.9535423890594357
2140,Overall Feedback,Partial,1.0289564788498542
2141,Overall Feedback,Partial,0.9960683229004151
2142,Overall Feedback,Partial,1.1290955635771975
2143,Overall Feedback,Partial,0.8949763745689964
2144,Overall Feedback,Partial,1.1763156799243253
2145,Overall Feedback,Partial,1.4269125707935624
2146,Overall Feedback,Partial,1.0256550283010717
2147,Overall Feedback,Partial,1.1801407947809284
2148,Overall Feedback,Partial,1.1928030213898921
2149,Overall Feedback,Partial,1.0502210617842154
2150,Overall Feedback,Partial,1.0327022827286043
2151,Overall Feedback,Partial,1.13985143743242
2152,Overall Feedback,Partial,1.1226050598652344
2153,Overall Feedback,Partial,1.2520064430434876
2154,Overall Feedback,Partial,0.9548773812883758
2155,Overall Feedback,Partial,1.0143698652671114
2156,Overall Feedback,Partial,0.9601474706246824
2157,Overall Feedback,Partial,1.2071027609558496
2158,Overall Feedback,Partial,1.063123271992552
2159,Overall Feedback,Partial,1.4530945459391187
2160,Overall Feedback,Partial,1.2762364169107951
2161,Overall Feedback,Partial,1.3205369303459626
2162,Overall Feedback,Partial,1.04189969702438
2163,Overall Feedback,Partial,0.8754315848588675
2164,Overall Feedback,Partial,1.1831164487430834
2165,Overall Feedback,Partial,0.9909562091407096
2166,Overall Feedback,Partial,1.0738230165483813
2167,Overall Feedback,Partial,1.0712952163457092
2168,Overall Feedback,Partial,1.1966825978244724
2169,Overall Feedback,Partial,1.0508082214706498
2170,Overall Feedback,Partial,0.9548158550606866
2171,Overall Feedback,Partial,1.0590257358421753
2172,Overall Feedback,Partial,1.197414333717587
2173,Overall Feedback,Partial,1.0772295616039393
2174,Overall Feedback,Partial,0.854232642951975
2175,Overall Feedback,Partial,1.134881903278897
2176,Overall Feedback,Partial,0.9943924181610462
2177,Overall Feedback,Partial,0.9682230602942711
2178,Overall Feedback,Partial,1.0835410546605373
2179,Overall Feedback,Partial,1.330471542999625
2180,Overall Feedback,Partial,1.240263446377164
2181,Overall Feedback,Partial,1.61406878733801
2182,Overall Feedback,Partial,1.2425281014203988
2183,Overall Feedback,Partial,0.9499223871812201
2184,Overall Feedback,Partial,1.059918095094165
2185,Overall Feedback,Partial,1.21699894781851
2186,Overall Feedback,Partial,0.852611023983096
2187,Overall Feedback,Partial,1.55059783853656
2188,Overall Feedback,Partial,0.9395905185874466
2189,Overall Feedback,Partial,1.3728214980216846
2190,Overall Feedback,Partial,1.2960797775752027
2191,Overall Feedback,Partial,0.9272595516666456
2192,Overall Feedback,Partial,1.311923897796923
2193,Overall Feedback,Partial,1.016190560110566
2194,Overall Feedback,Partial,0.41966765035855624
2195,Overall Feedback,Partial,1.2259198550952997
2196,Overall Feedback,Partial,0.937781406233551
2197,Overall Feedback,Partial,1.0549668718491672
2198,Overall Feedback,Partial,0.9694640498658372
2199,Overall Feedback,Partial,1.0813097069189603
2200,Overall Feedback,Partial,1.0242680652987781
2201,Overall Feedback,Partial,1.0867331673400222
2202,Overall Feedback,Partial,1.0968633726707921
2203,Overall Feedback,Partial,0.8790029738158787
2204,Overall Feedback,Partial,1.337018029180412
2205,Overall Feedback,Partial,1.3497377961312111
2206,Overall Feedback,Partial,1.234268587268723
2207,Overall Feedback,Partial,0.9919332172788498
2208,Overall Feedback,Partial,1.5792224299324338
2209,Overall Feedback,Partial,1.0563453906249383
2210,Overall Feedback,Partial,1.0773932293147508
2211,Overall Feedback,Partial,0.936014976193433
2212,Overall Feedback,Partial,0.6124031107962461
2213,Overall Feedback,Partial,1.1934239407399134
2214,Overall Feedback,Partial,0.8451084849763781
2215,Overall Feedback,Partial,1.2052997918477077
2216,Overall Feedback,Partial,1.0852861723706186
2217,Overall Feedback,Partial,1.5271171721629468
2218,Overall Feedback,Partial,0.9277660627542476
2219,Overall Feedback,Partial,1.3436661232048823
2220,Overall Feedback,Partial,0.9825878234894413
2221,Overall Feedback,Partial,0.8522168943373435
2222,Overall Feedback,Partial,0.48006526312465886
2223,Overall Feedback,Partial,1.4310120488048552
2224,Overall Feedback,Partial,0.5858316582255134
2225,Overall Feedback,Partial,0.979551019441706
2226,Overall Feedback,Partial,1.300692113350274
2227,Overall Feedback,Partial,1.1967967942129636
2228,Overall Feedback,Partial,1.1298437398235373
2229,Overall Feedback,Partial,0.99609151141775365
2230,Overall Feedback,Partial,1.0333764982901046
2231,Overall Feedback,Partial,1.5050137951045899
2232,Overall Feedback,Partial,1.4556687190332058
2233,Overall Feedback,Partial,0.5118550406437872
2234,Overall Feedback,Partial,1.341477101082499
2235,Overall Feedback,Partial,1.486653622685732
2236,Overall Feedback,Partial,0.8591966423589876
2237,Overall Feedback,Partial,1.0680298298848472
2238,Overall Feedback,Partial,1.4435541105803578
2239,Overall Feedback,Partial,1.0484673257187942
2240,Overall Feedback,Partial,0.5923598768898393
2241,Overall Feedback,Partial,1.1668458951590386
2242,Overall Feedback,Partial,1.0372028152084998
2243,Overall Feedback,Partial,1.0408701484745706
2244,Overall Feedback,Partial,0.8949851177565709
2245,Overall Feedback,Partial,0.8610241856597418
2246,Overall Feedback,Partial,1.1390391923172354
2247,Overall Feedback,Partial,0.8319051446513339
2248,Overall Feedback,Partial,0.8429605754735101
2249,Overall Feedback,Partial,0.8232773182960107
