draw,effect,level,value
2632,Feedback,Full,-0.5647905847587086
2633,Feedback,Full,-14.022779751423656
2634,Feedback,Full,2.5696166820714015
2635,Feedback,Full,0.8555888132970615
2636,Feedback,Full,-0.7360116688951945
2637,Feedback,Full,-0.21788824000785245
2638,Feedback,Full,-0.6478681376115472
2639,Feedback,Full,1.4032667510395809
2640,Feedback,Full,0.15983468390535768
2641,Feedback,Full,1.2386324159538253
2642,Feedback,Full,0.3710951571702769
2643,Feedback,Full,0.9422618733246144
2644,Feedback,Full,1.3495528923479445
2645,Feedback,Full,0.8078308120578144
2646,Feedback,Full,1.6758702595497343
2647,Feedback,Full,2.320473158906127
2648,Feedback,Full,1.781000988534624
2649,Feedback,Full,1.5289902188460347
2650,Feedback,Full,-4.817865763251451
2651,Feedback,Full,-1.70086063848025
2652,Feedback,Full,0.17398417972410332
2653,Feedback,Full,1.5139339927014224
2654,Feedback,Full,1.5103442080259515
2655,Feedback,Full,0.6809527826356252
2656,Feedback,Full,-1.5822033367559352
2657,Feedback,Full,0.3083414001681508
2658,Feedback,Full,4.402701102816681
2659,Feedback,Full,0.8551959366445584
2660,Feedback,Full,7.5993288415169555
2661,Feedback,Full,36.14834494249871
2662,Feedback,Full,0.20842866569615823
2663,Feedback,Full,-52.34371934978327
2664,Feedback,Full,1.5224878191885216
2665,Feedback,Full,1.309452329301008
2666,Feedback,Full,0.43282607103830295
2667,Feedback,Full,-10.239033052143817
2668,Feedback,Full,0.3329683402787346
2669,Feedback,Full,5.658752579065496
2670,Feedback,Full,0.4821169127535707
2671,Feedback,Full,5.361766170409967
2672,Feedback,Full,1.7477187436092696
2673,Feedback,Full,119.58078545647463
2674,Feedback,Full,-1.0469015810374618
2675,Feedback,Full,0.5854054824849164
2676,Feedback,Full,3.884571656156211
2677,Feedback,Full,1.1676423244400602
2678,Feedback,Full,6.236669267502376
2679,Feedback,Full,0.6005285893955145
2680,Feedback,Full,14.988890457875561
2681,Feedback,Full,-1.2415569472478771
2682,Feedback,Full,1.2072721350060764
2683,Feedback,Full,0.8618404759795572
2684,Feedback,Full,-12.617915945220865
2685,Feedback,Full,1.0671074019132951
2686,Feedback,Full,-1.5397758388644396
2687,Feedback,Full,-0.5307585797020861
2688,Feedback,Full,-1.1835668724622075
2689,Feedback,Full,1.4128493948221537
2690,Feedback,Full,0.6234428404802081
2691,Feedback,Full,-0.09929450860315786
2692,Feedback,Full,0.9529634282615439
2693,Feedback,Full,-0.3386827484326867
2694,Feedback,Full,-2.835249462676822
2695,Feedback,Full,1.202001436612853
2696,Feedback,Full,1.1228764178553148
2697,Feedback,Full,0.47186082740569274
2698,Feedback,Full,1.4518592833000543
2699,Feedback,Full,-3.9893590390200675
2700,Feedback,Full,1.142885169199097
2701,Feedback,Full,0.70377545840883
2702,Feedback,Full,-4.623557185350351
2703,Feedback,Full,1.8717462887205913
2704,Feedback,Full,2.179300521325737
2705,Feedback,Full,-1.526478837592482
2706,Feedback,Full,1.172478862096191
2707,Feedback,Full,3.0239674614640015
2708,Feedback,Full,1.5339224017020037
2709,Feedback,Full,2.5764127527530327
2710,Feedback,Full,1.078649992400526
2711,Feedback,Full,0.41257954798650365
2712,Feedback,Full,1.0892550043946851
2713,Feedback,Full,-1.905142408351831
2714,Feedback,Full,0.05425970427785986
2715,Feedback,Full,2.0007154031506715
2716,Feedback,Full,0.36697844502113425
2717,Feedback,Full,1.1401543662154126
2718,Feedback,Full,-1.0778498391178524
2719,Feedback,Full,4.252650892284554
2720,Feedback,Full,0.11169545240463685
2721,Feedback,Full,3.863962604421042
2722,Feedback,Full,0.4066350610316612
2723,Feedback,Full,2.0458108793224277
2724,Feedback,Full,0.5610667007651653
2725,Feedback,Full,0.7010021828004307
2726,Feedback,Full,-0.15142055759594691
2727,Feedback,Full,-0.3416910941400709
2728,Feedback,Full,0.7625332860576127
2729,Feedback,Full,1.0809555435270746
2730,Feedback,Full,6.421046867607873
2731,Feedback,Full,0.5136355588692202
2732,Feedback,Full,0.8991657717935689
2733,Feedback,Full,0.8065536242822465
2734,Feedback,Full,0.24186085647965028
2735,Feedback,Full,0.8752664956687318
2736,Feedback,Full,-196.3041867265202
2737,Feedback,Full,0.659144237907206
2738,Feedback,Full,2.9294420666038006
2739,Feedback,Full,0.3937318026588168
2740,Feedback,Full,-9.41620613241495
2741,Feedback,Full,0.651411442931787
2742,Feedback,Full,-0.35365677669242246
2743,Feedback,Full,0.30444254058709225
2744,Feedback,Full,0.6289743148584518
2745,Feedback,Full,-1.2548841203849443
2746,Feedback,Full,-1.0688087377286766
2747,Feedback,Full,-2.5950895863724215
2748,Feedback,Full,0.09275098604732566
2749,Feedback,Full,1.8456109503606386
2750,Feedback,Full,-0.5156471591626421
2751,Feedback,Full,1.5921587642073223
2752,Feedback,Full,1.3233664133004293
2753,Feedback,Full,0.42826496512321377
2754,Feedback,Full,3.865801994957748
2755,Feedback,Full,-0.39331704947931956
2756,Feedback,Full,0.640631729115889
2757,Feedback,Full,0.5092704455264985
2758,Feedback,Full,0.6944531789850353
2759,Feedback,Full,2.8494746253940426
2760,Feedback,Full,1.0046731575299341
2761,Feedback,Full,-0.43397877378129934
2762,Feedback,Full,-264.6797043503138
2763,Feedback,Full,-6.085313291757757
2764,Feedback,Full,1.0428744761231599
2765,Feedback,Full,5.108710756982559
2766,Feedback,Full,-0.03642322813308714
2767,Feedback,Full,-0.3706028076322475
2768,Feedback,Full,-1.4861238145057496
2769,Feedback,Full,-0.1510582337689716
2770,Feedback,Full,-13.12407188336752
2771,Feedback,Full,2.059957682505017
2772,Feedback,Full,-0.15926631084973986
2773,Feedback,Full,0.3036839473333435
2774,Feedback,Full,8.337567235623455e-4
2775,Feedback,Full,0.10847942431849845
2776,Feedback,Full,0.43313471185398356
2777,Feedback,Full,0.017497045311006963
2778,Feedback,Full,0.590035774627521
2779,Feedback,Full,13.098869719169453
2780,Feedback,Full,93.61993036667212
2781,Feedback,Full,-1.3485318253071714
2782,Feedback,Full,3.13809750405844
2783,Feedback,Full,2.318611161366963
2784,Feedback,Full,-4.928548499514121
2785,Feedback,Full,1.2339968796629028
2786,Feedback,Full,0.7632674132971042
2787,Feedback,Full,0.13618783133202214
2788,Feedback,Full,0.3435907501983712
2789,Feedback,Full,0.9105535254109874
2790,Feedback,Full,4.030571160895714
2791,Feedback,Full,0.7274123426595117
2792,Feedback,Full,1.4069021586489427
2793,Feedback,Full,1.1833631841730001
2794,Feedback,Full,0.2991094790058778
2795,Feedback,Full,0.46683689347330004
2796,Feedback,Full,2.295124756738507
2797,Feedback,Full,-1.4622012473504093
2798,Feedback,Full,0.78572473917392
2799,Feedback,Full,0.12702424265949958
2800,Feedback,Full,5.118299736578658
2801,Feedback,Full,1.116492215480797
2802,Feedback,Full,0.7332269534110687
2803,Feedback,Full,-1.6476840650469553
2804,Feedback,Full,0.40819875564298963
2805,Feedback,Full,0.5706896085536294
2806,Feedback,Full,0.2459027736313288
2807,Feedback,Full,-0.4630315871299901
2808,Feedback,Full,1.6142764938416905
2809,Feedback,Full,0.382789476266306
2810,Feedback,Full,0.6228170711938611
2811,Feedback,Full,1.1585176279815617
2812,Feedback,Full,2.8762310076154143
2813,Feedback,Full,-4.553805885032879
2814,Feedback,Full,-3.53855161539739
2815,Feedback,Full,0.3306666078290239
2816,Feedback,Full,4.002513167129142
2817,Feedback,Full,0.631952744201198
2818,Feedback,Full,-4.533804487756453
2819,Feedback,Full,1.740182811398991
2820,Feedback,Full,1.4643561706390056
2821,Feedback,Full,0.2833406488250324
2822,Feedback,Full,-0.658391178824327
2823,Feedback,Full,3.540591176195743
2824,Feedback,Full,1.7527909620921436
2825,Feedback,Full,-1.6360666595263758
2826,Feedback,Full,0.6364763996583117
2827,Feedback,Full,5.925023916377877
2828,Feedback,Full,1.2950913696046276
2829,Feedback,Full,-1.8685775247467706
2830,Feedback,Full,0.8600242594745339
2831,Feedback,Full,2.886921250490062
2832,Feedback,Full,-1.2105883900200942
2833,Feedback,Full,0.5675494982196935
2834,Feedback,Full,0.8627371677621472
2835,Feedback,Full,9.2760025495804
2836,Feedback,Full,3.0122653095737224
2837,Feedback,Full,0.1534891500025661
2838,Feedback,Full,4.042612806141586
2839,Feedback,Full,0.45285218254302334
2840,Feedback,Full,35.065044047665744
2841,Feedback,Full,1.310190158180761
2842,Feedback,Full,2.618617971165078
2843,Feedback,Full,-0.1264765356222742
2844,Feedback,Full,1.1160762009425857
2845,Feedback,Full,0.20739831806052478
2846,Feedback,Full,1.3692228500763417
2847,Feedback,Full,1.0014351722619315
2848,Feedback,Full,0.29190620050783933
2849,Feedback,Full,0.4858212643822511
2850,Feedback,Full,0.9556442262683162
2851,Feedback,Full,0.1353639607495551
2852,Feedback,Full,1.6898576090845547
2853,Feedback,Full,2.179647154771477
2854,Feedback,Full,1.4673675969997604
2855,Feedback,Full,0.8986665363143131
2856,Feedback,Full,0.6723581033941416
2857,Feedback,Full,4.491370331611197
2858,Feedback,Full,-1.7746329116583086
2859,Feedback,Full,0.3125385376940099
2860,Feedback,Full,0.6529767895678563
2861,Feedback,Full,2.763707588301977
2862,Feedback,Full,0.8614719937442483
2863,Feedback,Full,-0.1512037381724073
2864,Feedback,Full,1.1320909055163035
2865,Feedback,Full,-0.203614219532484
2866,Feedback,Full,0.5786172759042747
2867,Feedback,Full,0.49256370259171484
2868,Feedback,Full,-0.9061745541241265
2869,Feedback,Full,0.8376171849949473
2870,Feedback,Full,2.4134926924090694
2871,Feedback,Full,1.1029958519338305
2872,Feedback,Full,0.6258746528994725
2873,Feedback,Full,4.778612654772825
2874,Feedback,Full,0.9152489729842501
2875,Feedback,Full,2.1118455003388776
2876,Feedback,Full,1.2398717688087912
2877,Feedback,Full,1.5318465736533151
2878,Feedback,Full,0.4599964457793671
2879,Feedback,Full,0.7113040405672967
2880,Feedback,Full,-0.2822338177964234
2881,Feedback,Full,1.7064444680154207
2882,Feedback,Full,1.0316074352146405
2883,Feedback,Full,-0.23341902565412295
2884,Feedback,Full,3.153227109935712
2885,Feedback,Full,0.3057994853774394
2886,Feedback,Full,0.210195680103613
2887,Feedback,Full,0.8269603296706652
2888,Feedback,Full,1.2263752978355864
2889,Feedback,Full,0.9486561992981568
2890,Feedback,Full,1.1765703489622492
2891,Feedback,Full,0.2789534033589821
2892,Feedback,Full,0.6295894903499185
2893,Feedback,Full,8.750666398072058
2894,Feedback,Full,0.5761263350525427
2895,Feedback,Full,-2.0129979675436585
2896,Feedback,Full,2.0078668955117323
2897,Feedback,Full,0.2091408864388032
2898,Feedback,Full,0.3524679724932882
2899,Feedback,Full,1.2864972876628264
2900,Feedback,Full,0.5151580287824193
2901,Feedback,Full,-0.201672300959005
2902,Feedback,Full,-620.7750151617392
2903,Feedback,Full,0.5153647896693677
2904,Feedback,Full,0.796261465929974
2905,Feedback,Full,0.4608889348029122
2906,Feedback,Full,1.0450144590574917
2907,Feedback,Full,0.6809175183798111
2908,Feedback,Full,1.2731582195355788
2909,Feedback,Full,1.00793538521311
2910,Feedback,Full,4.1046974904352105
2911,Feedback,Full,1.083761040207627
2912,Feedback,Full,0.9402856337621652
2913,Feedback,Full,2.343204858303402
2914,Feedback,Full,1.7421276559242922
2915,Feedback,Full,-0.0944483982437281
2916,Feedback,Full,0.9656187179664456
2917,Feedback,Full,0.9283031154269372
2918,Feedback,Full,0.7631916292807647
2919,Feedback,Full,1.2803637722760266
2920,Feedback,Full,9.114929933365461
2921,Feedback,Full,0.4134591727589392
2922,Feedback,Full,4.844562794704201
2923,Feedback,Full,1.6109946042157446
2924,Feedback,Full,0.9560925117528606
2925,Feedback,Full,1.6720913325296578
2926,Feedback,Full,-2.294310119553787
2927,Feedback,Full,2.325525717821983
2928,Feedback,Full,0.9653286888273958
2929,Feedback,Full,2.2246042042262717
2930,Feedback,Full,10.65083128595132
2931,Feedback,Full,0.46754644043744753
2932,Feedback,Full,2.2007955826932037
2933,Feedback,Full,0.47671639808218225
2934,Feedback,Full,1.0154292627804025
2935,Feedback,Full,40.14899416309044
2936,Feedback,Full,-0.1130305766510034
2937,Feedback,Full,-3.104013506781505
2938,Feedback,Full,0.8634312141644578
2939,Feedback,Full,1.2041793646887518
2940,Feedback,Full,3.0387311885993857
2941,Feedback,Full,0.8231806435229115
2942,Feedback,Full,-0.7046546225923721
2943,Feedback,Full,1.003680266714146
2944,Feedback,Full,1.6953687142726903
2945,Feedback,Full,0.6947666952283748
2946,Feedback,Full,20.277894660813892
2947,Feedback,Full,0.0964196623167982
2948,Feedback,Full,3.3022619318597335
2949,Feedback,Full,-1.973736109229012
2950,Feedback,Full,0.19518488111837304
2951,Feedback,Full,1.1425836838159744
2952,Feedback,Full,-1.1020047344513075
2953,Feedback,Full,0.7792936616266585
2954,Feedback,Full,0.33377356154085613
2955,Feedback,Full,0.5904068127265991
2956,Feedback,Full,1.3617345516976187
2957,Feedback,Full,0.4198375939222434
2958,Feedback,Full,0.35343482251797875
2959,Feedback,Full,0.7357742285168503
2960,Feedback,Full,1.5564450403772534
2961,Feedback,Full,0.35903875591949785
2962,Feedback,Full,0.3644947276752713
2963,Feedback,Full,0.31005167499909875
2964,Feedback,Full,1.079185608950993
2965,Feedback,Full,0.7687142595527852
2966,Feedback,Full,1.359353378235414
2967,Feedback,Full,-0.686826310915917
2968,Feedback,Full,-1.4971605961688625
2969,Feedback,Full,1.8285545109919343
2970,Feedback,Full,-0.11520150361844654
2971,Feedback,Full,0.31073352580017755
2972,Feedback,Full,0.4336839022357131
2973,Feedback,Full,1.345677807293856
2974,Feedback,Full,1.5559436179368
2975,Feedback,Full,1.0700540595581127
2976,Feedback,Full,0.9818139510593665
2977,Feedback,Full,8.22132723768066
2978,Feedback,Full,-0.23528945462065068
2979,Feedback,Full,0.613938653725552
2980,Feedback,Full,1.2499780379410406
2981,Feedback,Full,-0.10401214012615229
2982,Feedback,Full,0.5968388249019776
2983,Feedback,Full,0.5626595196588289
2984,Feedback,Full,0.3029023962838266
2985,Feedback,Full,1.2755193120804218
2986,Feedback,Full,-3.0529151518460673
2987,Feedback,Full,0.04871901328584239
2988,Feedback,Full,0.2837969382676093
2989,Feedback,Full,0.3136885838908113
2990,Feedback,Full,4.791828132350835
2991,Feedback,Full,0.38376023167448114
2992,Feedback,Full,1.38383055523171
2993,Feedback,Full,1.8878605084046869
2994,Feedback,Full,2.8914726844783316
2995,Feedback,Full,-0.3558616307495194
2996,Feedback,Full,3.4673815689689667
2997,Feedback,Full,0.4104561250661837
2998,Feedback,Full,1.2031671828292418
2999,Feedback,Full,0.6803992757849803
3000,Feedback,Full,1.1544162184175466
3001,Feedback,Full,0.7562309910367357
3002,Feedback,Full,-0.4863093964648772
3003,Feedback,Full,1.7457306950236247
3004,Feedback,Full,-0.7649176483344794
3005,Feedback,Full,0.9245075686251859
3006,Feedback,Full,0.8135519872747704
3007,Feedback,Full,1.5843069279466373
3008,Feedback,Full,0.1484142690606663
3009,Feedback,Full,-1.8318212720733478
3010,Feedback,Full,0.573520905040732
3011,Feedback,Full,-0.10061279129053961
3012,Feedback,Full,1.3060666134966885
3013,Feedback,Full,0.48841847392626025
3014,Feedback,Full,0.40118940019731597
3015,Feedback,Full,-6.228736388621446
3016,Feedback,Full,1.0434613576436782
3017,Feedback,Full,1.016201767762697
3018,Feedback,Full,0.7423822550613054
3019,Feedback,Full,0.6496289582814071
3020,Feedback,Full,-14.98318244666895
3021,Feedback,Full,0.541829727043088
3022,Feedback,Full,0.04099730530448985
3023,Feedback,Full,0.38763073160389666
3024,Feedback,Full,-0.29807562181744246
3025,Feedback,Full,-1.8777201574073419
3026,Feedback,Full,0.4640074324196592
3027,Feedback,Full,4.002547300803467
3028,Feedback,Full,0.9432834403838111
3029,Feedback,Full,-5.0517484052854975
3030,Feedback,Full,0.6477859570482936
3031,Feedback,Full,0.8595078125330912
3032,Feedback,Full,0.8929042074110245
3033,Feedback,Full,1.1190828680748244
3034,Feedback,Full,-0.36899387470483275
3035,Feedback,Full,-1.2436776060847174
3036,Feedback,Full,-7.127199619406477
3037,Feedback,Full,2.90457475756489
3038,Feedback,Full,1.0404517472924368
3039,Feedback,Full,13.698667440035676
3040,Feedback,Full,-0.1069638630044859
3041,Feedback,Full,-0.032088266112442684
3042,Feedback,Full,0.07895837032810563
3043,Feedback,Full,0.45652502309058396
3044,Feedback,Full,1.040533295885501
3045,Feedback,Full,-0.34107628903663534
3046,Feedback,Full,2.5354518954234138
3047,Feedback,Full,0.21450590277877668
3048,Feedback,Full,0.2833831278548005
3049,Feedback,Full,0.4468650656043513
3050,Feedback,Full,1.2565776573830802
3051,Feedback,Full,-0.7619535691778014
3052,Feedback,Full,0.7616748369556482
3053,Feedback,Full,-6.3488127986463185
3054,Feedback,Full,0.24812735790373694
3055,Feedback,Full,0.9320975949787959
3056,Feedback,Full,10.128326402532393
3057,Feedback,Full,0.5975665823693024
3058,Feedback,Full,1.8229126114773173
3059,Feedback,Full,0.7020956556380048
3060,Feedback,Full,-0.29652018640935257
3061,Feedback,Full,-0.42022416071768837
3062,Feedback,Full,0.3799555128324616
3063,Feedback,Full,1.1836119773173848
3064,Feedback,Full,0.4973835693155502
3065,Feedback,Full,0.5830972188219433
3066,Feedback,Full,0.5222067399813468
3067,Feedback,Full,2.230611351442864
3068,Feedback,Full,0.5954532352335207
3069,Feedback,Full,5.387125499983968
3070,Feedback,Full,0.29041857462490595
3071,Feedback,Full,0.12446228792996326
3072,Feedback,Full,0.6798391254520019
3073,Feedback,Full,0.311841818409253
3074,Feedback,Full,0.5867864217040684
3075,Feedback,Full,-0.5372970138193564
3076,Feedback,Full,5.2969868550701715
3077,Feedback,Full,0.15929153428930068
3078,Feedback,Full,0.34196050822187596
3079,Feedback,Full,1.4688198590664112
3080,Feedback,Full,-0.4372210447060915
3081,Feedback,Full,-1.2632581042246556
3082,Feedback,Full,1.1185738588703005
3083,Feedback,Full,1.6796829870378025
3084,Feedback,Full,2.0973678250675665
3085,Feedback,Full,-3.3780072082222294
3086,Feedback,Full,0.8262324693502048
3087,Feedback,Full,-0.07300052065204772
3088,Feedback,Full,0.46509551824526796
3089,Feedback,Full,1.164953331405963
3090,Feedback,Full,0.9556358558713728
3091,Feedback,Full,-0.46902232134209043
3092,Feedback,Full,0.8784479020958514
3093,Feedback,Full,0.38148902584581695
3094,Feedback,Full,-0.8183847631210297
3095,Feedback,Full,2.5370035211841344
3096,Feedback,Full,0.7892804840497516
3097,Feedback,Full,-0.4230905128539045
3098,Feedback,Full,0.41871014429842085
3099,Feedback,Full,3.2668993077564212
3100,Feedback,Full,1.677878299769159
3101,Feedback,Full,0.39519938791407727
3102,Feedback,Full,9.792639058679557
3103,Feedback,Full,8.182867139908218
3104,Feedback,Full,1.2216587206744538
3105,Feedback,Full,1.685937941337987
3106,Feedback,Full,-1.1701496676547471
3107,Feedback,Full,1.2503950193810978
3108,Feedback,Full,0.47216637650122095
3109,Feedback,Full,0.8528096976063777
3110,Feedback,Full,0.9785924985825778
3111,Feedback,Full,-8.47861099317163
3112,Feedback,Full,1.216745078808562
